Instance,Algorithm,Makespan,ScenarioID
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la20,GAKK,992,2
la20,GAKK,953,2
la20,GAKK,1007,2
la20,GAKK,1023,2
la20,GAKK,990,2
la20,GAKK,968,2
la20,GAKK,1030,2
la20,GAKK,924,2
la20,GAKK,948,2
la20,GAKK,1017,2
la20,GAKK,952,2
la20,GAKK,934,2
la20,GAKK,999,2
la20,GAKK,973,2
la20,GAKK,954,2
la20,GAKK,985,2
la20,GAKK,958,2
la20,GAKK,914,2
la20,GAKK,1001,2
la20,GAKK,1032,2
la20,GASPT,1008,2
la20,GASPT,979,2
la20,GASPT,998,2
la20,GASPT,929,2
la20,GASPT,969,2
la20,GASPT,960,2
la20,GASPT,949,2
la20,GASPT,1011,2
la20,GASPT,1034,2
la20,GASPT,1004,2
la20,GASPT,1001,2
la20,GASPT,994,2
la20,GASPT,984,2
la20,GASPT,999,2
la20,GASPT,936,2
la20,GASPT,938,2
la20,GASPT,975,2
la20,GASPT,970,2
la20,GASPT,991,2
la20,GASPT,1035,2
la20,GALPT,966,2
la20,GALPT,1026,2
la20,GALPT,921,2
la20,GALPT,961,2
la20,GALPT,949,2
la20,GALPT,989,2
la20,GALPT,959,2
la20,GALPT,978,2
la20,GALPT,974,2
la20,GALPT,979,2
la20,GALPT,969,2
la20,GALPT,981,2
la20,GALPT,1039,2
la20,GALPT,955,2
la20,GALPT,984,2
la20,GALPT,939,2
la20,GALPT,954,2
la20,GALPT,1046,2
la20,GALPT,942,2
la20,GALPT,967,2
la20,GASRPT,913,2
la20,GASRPT,923,2
la20,GASRPT,943,2
la20,GASRPT,965,2
la20,GASRPT,957,2
la20,GASRPT,952,2
la20,GASRPT,1016,2
la20,GASRPT,1001,2
la20,GASRPT,951,2
la20,GASRPT,937,2
la20,GASRPT,958,2
la20,GASRPT,951,2
la20,GASRPT,924,2
la20,GASRPT,942,2
la20,GASRPT,924,2
la20,GASRPT,942,2
la20,GASRPT,963,2
la20,GASRPT,958,2
la20,GASRPT,947,2
la20,GASRPT,962,2
la20,GALRPT,975,2
la20,GALRPT,987,2
la20,GALRPT,984,2
la20,GALRPT,1000,2
la20,GALRPT,981,2
la20,GALRPT,960,2
la20,GALRPT,959,2
la20,GALRPT,1013,2
la20,GALRPT,978,2
la20,GALRPT,951,2
la20,GALRPT,982,2
la20,GALRPT,939,2
la20,GALRPT,939,2
la20,GALRPT,932,2
la20,GALRPT,961,2
la20,GALRPT,943,2
la20,GALRPT,981,2
la20,GALRPT,987,2
la20,GALRPT,1015,2
la20,GALRPT,944,2
la20,GAMIX,987,2
la20,GAMIX,993,2
la20,GAMIX,939,2
la20,GAMIX,968,2
la20,GAMIX,969,2
la20,GAMIX,995,2
la20,GAMIX,957,2
la20,GAMIX,957,2
la20,GAMIX,959,2
la20,GAMIX,971,2
la20,GAMIX,982,2
la20,GAMIX,935,2
la20,GAMIX,915,2
la20,GAMIX,966,2
la20,GAMIX,926,2
la20,GAMIX,1007,2
la20,GAMIX,943,2
la20,GAMIX,922,2
la20,GAMIX,942,2
la20,GAMIX,999,2
la20,GA,949,2
la20,GA,936,2
la20,GA,1000,2
la20,GA,956,2
la20,GA,968,2
la20,GA,921,2
la20,GA,1002,2
la20,GA,948,2
la20,GA,971,2
la20,GA,955,2
la20,GA,949,2
la20,GA,968,2
la20,GA,971,2
la20,GA,950,2
la20,GA,936,2
la20,GA,956,2
la20,GA,938,2
la20,GA,979,2
la20,GA,947,2
la20,GA,955,2
la20,TS,1037,2
la20,TS,1013,2
la20,TS,1029,2
la20,TS,947,2
la20,TS,1045,2
la20,TS,971,2
la20,TS,1050,2
la20,TS,952,2
la20,TS,1024,2
la20,TS,939,2
la20,TS,1016,2
la20,TS,935,2
la20,TS,1060,2
la20,TS,1044,2
la20,TS,986,2
la20,TS,991,2
la20,TS,964,2
la20,TS,941,2
la20,TS,1077,2
la20,TS,977,2
la30,GAKK,1487,2
la30,GAKK,1562,2
la30,GAKK,1530,2
la30,GAKK,1520,2
la30,GAKK,1515,2
la30,GAKK,1530,2
la30,GAKK,1501,2
la30,GAKK,1456,2
la30,GAKK,1648,2
la30,GAKK,1516,2
la30,GAKK,1504,2
la30,GAKK,1542,2
la30,GAKK,1490,2
la30,GAKK,1537,2
la30,GAKK,1506,2
la30,GAKK,1547,2
la30,GAKK,1516,2
la30,GAKK,1551,2
la30,GAKK,1534,2
la30,GAKK,1509,2
la30,GASPT,1602,2
la30,GASPT,1586,2
la30,GASPT,1507,2
la30,GASPT,1545,2
la30,GASPT,1504,2
la30,GASPT,1497,2
la30,GASPT,1518,2
la30,GASPT,1499,2
la30,GASPT,1566,2
la30,GASPT,1562,2
la30,GASPT,1484,2
la30,GASPT,1529,2
la30,GASPT,1488,2
la30,GASPT,1552,2
la30,GASPT,1590,2
la30,GASPT,1509,2
la30,GASPT,1471,2
la30,GASPT,1487,2
la30,GASPT,1520,2
la30,GASPT,1473,2
la30,GALPT,1541,2
la30,GALPT,1544,2
la30,GALPT,1539,2
la30,GALPT,1509,2
la30,GALPT,1507,2
la30,GALPT,1563,2
la30,GALPT,1537,2
la30,GALPT,1543,2
la30,GALPT,1497,2
la30,GALPT,1528,2
la30,GALPT,1549,2
la30,GALPT,1559,2
la30,GALPT,1541,2
la30,GALPT,1685,2
la30,GALPT,1523,2
la30,GALPT,1518,2
la30,GALPT,1549,2
la30,GALPT,1506,2
la30,GALPT,1537,2
la30,GALPT,1499,2
la30,GASRPT,1568,2
la30,GASRPT,1473,2
la30,GASRPT,1516,2
la30,GASRPT,1521,2
la30,GASRPT,1528,2
la30,GASRPT,1553,2
la30,GASRPT,1509,2
la30,GASRPT,1583,2
la30,GASRPT,1571,2
la30,GASRPT,1497,2
la30,GASRPT,1541,2
la30,GASRPT,1470,2
la30,GASRPT,1608,2
la30,GASRPT,1630,2
la30,GASRPT,1475,2
la30,GASRPT,1552,2
la30,GASRPT,1534,2
la30,GASRPT,1565,2
la30,GASRPT,1547,2
la30,GASRPT,1525,2
la30,GALRPT,1544,2
la30,GALRPT,1486,2
la30,GALRPT,1493,2
la30,GALRPT,1525,2
la30,GALRPT,1536,2
la30,GALRPT,1581,2
la30,GALRPT,1569,2
la30,GALRPT,1547,2
la30,GALRPT,1542,2
la30,GALRPT,1526,2
la30,GALRPT,1561,2
la30,GALRPT,1533,2
la30,GALRPT,1554,2
la30,GALRPT,1485,2
la30,GALRPT,1539,2
la30,GALRPT,1499,2
la30,GALRPT,1639,2
la30,GALRPT,1602,2
la30,GALRPT,1498,2
la30,GALRPT,1515,2
la30,GAMIX,1529,2
la30,GAMIX,1550,2
la30,GAMIX,1559,2
la30,GAMIX,1558,2
la30,GAMIX,1472,2
la30,GAMIX,1520,2
la30,GAMIX,1546,2
la30,GAMIX,1486,2
la30,GAMIX,1592,2
la30,GAMIX,1602,2
la30,GAMIX,1529,2
la30,GAMIX,1498,2
la30,GAMIX,1593,2
la30,GAMIX,1554,2
la30,GAMIX,1491,2
la30,GAMIX,1483,2
la30,GAMIX,1542,2
la30,GAMIX,1497,2
la30,GAMIX,1514,2
la30,GAMIX,1562,2
la30,GA,1522,2
la30,GA,1528,2
